type	pre-condition	post-condition	confidence	SDC
Embedding	"80 % column values have their Glove embedding distance to ""shirt"" < 6.5"	"values whose Glove embedding distance to ""shirt"" > 11.0"	0.9364861606526179	(('embed', 1, 'shirt', 0.8, 6.5), ('embed', 11.0), 1.279394107835399, 0.0635138393473821, (47, 928, 171129, 126295))
Embedding	"80 % column values have their Glove embedding distance to ""australia"" < 6.5"	"values whose Glove embedding distance to ""australia"" > 9.5"	0.9360032691678845	(('embed', 1, 'australia', 0.8, 6.5), ('embed', 9.5), 1.25930564806735, 0.06399673083211553, (252, 4185, 171815, 122147))
Pattern	"90 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9359247431799909	(('pattern', 1, '125 482', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.9), ('pattern', 0), 2.7109298555641335, 0.06407525682000914, (31, 648, 297720, 0))
Embedding	"80 % column values have their Glove embedding distance to ""may"" < 5.0"	"values whose Glove embedding distance to ""may"" > 7.0"	0.9357133926920294	(('embed', 1, 'may', 0.8, 5.0), ('embed', 7.0), 1.8083388916303216, 0.06428660730797063, (38, 765, 241912, 55684))
Embedding	"80 % column values have their Glove embedding distance to ""west"" < 5.0"	"values whose Glove embedding distance to ""west"" > 7.0"	0.9356063934059288	(('embed', 1, 'west', 0.8, 5.0), ('embed', 7.0), 1.9550984125193793, 0.06439360659407119, (12, 308, 253225, 44854))
Pattern	"93 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	0.9355686066172297	(('pattern', 1, '99/08/27', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+$', 0.93), ('pattern', 0), 2.671818304542866, 0.06443139338277029, (119, 2078, 296202, 0))
Embedding	"80 % column values have their Glove embedding distance to ""taylor"" < 5.0"	"values whose Glove embedding distance to ""taylor"" > 10.0"	0.9352718438896228	(('embed', 1, 'taylor', 0.8, 5.0), ('embed', 10.0), 1.2798569837907097, 0.06472815611037716, (40, 793, 171151, 126415))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""canada"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""canada"" > 1.3250000000000002"	0.9348177691514021	(('sbert', 1, 'canada', 0.8, 1.2000000000000002), ('sbert', 1.3250000000000002), 1.6811236396455251, 0.06518223084859782, (158, 2660, 229824, 65757))
Pattern	"99 % of values match pattern ""^[a-zA-Z]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9347121969378501	(('pattern', 1, 'february 26, 2020', '^[a-zA-Z]+ [\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.8167859134875552, 0.06528780306214987, (4, 149, 298246, 0))
Pattern	"90 % of values match pattern ""^[\+\-\d\.,]+:[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+:[\+\-\d\.,]+$"""	0.9337775147519953	(('pattern', 1, '2019010248:17', '^[\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+$', 0.9), ('pattern', 0), 2.6708968557071344, 0.06622248524800466, (92, 1600, 296707, 0))
Embedding	"80 % column values have their Glove embedding distance to ""black"" < 5.5"	"values whose Glove embedding distance to ""black"" > 7.0"	0.9332360203195574	(('embed', 1, 'black', 0.8, 5.5), ('embed', 7.0), 1.9046532733730623, 0.06676397968044252, (35, 686, 253319, 44359))
Embedding	"80 % column values have their Glove embedding distance to ""new"" < 5.5"	"values whose Glove embedding distance to ""new"" > 7.5"	0.933038574554312	(('embed', 1, 'new', 0.8, 5.5), ('embed', 7.5), 1.723376055760829, 0.06696142544568798, (139, 2298, 235747, 60215))
Embedding	"80 % column values have their Glove embedding distance to ""management"" < 6.0"	"values whose Glove embedding distance to ""management"" > 11.0"	0.9323182607217338	(('embed', 1, 'management', 0.8, 6.0), ('embed', 11.0), 1.2586401956626505, 0.06768173927826611, (58, 1040, 171108, 126193))
Embedding	"80 % column values have their Glove embedding distance to ""management"" < 6.0"	"values whose Glove embedding distance to ""management"" > 9.5"	0.9323182607217338	(('embed', 1, 'management', 0.8, 6.0), ('embed', 9.5), 1.2632490225379562, 0.06768173927826611, (58, 1040, 171785, 125516))
Embedding	"80 % column values have their Glove embedding distance to ""spain"" < 5.5"	"values whose Glove embedding distance to ""spain"" > 7.0"	0.9318231816669804	(('embed', 1, 'spain', 0.8, 5.5), ('embed', 7.0), 1.9873772768239264, 0.06817681833301953, (17, 376, 259519, 38487))
Embedding	"80 % column values have their Glove embedding distance to ""poor"" < 6.0"	"values whose Glove embedding distance to ""poor"" > 10.5"	0.9316467131233797	(('embed', 1, 'poor', 0.8, 6.0), ('embed', 10.5), 1.236513530995123, 0.06835328687662029, (196, 3086, 170990, 124127))
CTA	"80 % column values have their Sherlock ""county""-classifier scores >= 0.1"	"values whose Sherlock ""county""-classifier scores <= 0"	0.931220325511755	(('cta', 'county', 0.8, 0.1), ('cta', 0), 2.0379136553755246, 0.06877967448824501, (4, 141, 256192, 42062))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""ot"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""ot"" > 1.2750000000000001"	0.9311458860161588	(('sbert', 1, 'ot', 0.8, 1.2000000000000002), ('sbert', 1.2750000000000001), 2.110411103406288, 0.06885411398384124, (194, 3033, 274493, 20679))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""chicago"" < 1.1"	"values whose Sentence-BERT embedding distance to ""chicago"" > 1.3"	0.9310756371341052	(('sbert', 1, 'chicago', 0.8, 1.1), ('sbert', 1.3), 2.1669722499562374, 0.06892436286589479, (19, 405, 276157, 21818))
Pattern	"85 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+ [\+\-\d\.,]+:[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+ [\+\-\d\.,]+:[\+\-\d\.,]+$"""	0.9309435221150449	(('pattern', 1, '23/05/2011 13:52', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+$', 0.85), ('pattern', 0), 2.737509046638912, 0.06905647788495509, (12, 286, 298101, 0))
Embedding	"80 % column values have their Glove embedding distance to ""ger"" < 7.0"	"values whose Glove embedding distance to ""ger"" > 8.5"	0.9304047767270809	(('embed', 1, 'ger', 0.8, 7.0), ('embed', 8.5), 1.3755835195326593, 0.06959522327291912, (33, 625, 186640, 111101))
Embedding	"80 % column values have their Glove embedding distance to ""hawaii"" < 6.0"	"values whose Glove embedding distance to ""hawaii"" > 9.0"	0.9303896797803554	(('embed', 1, 'hawaii', 0.8, 6.0), ('embed', 9.0), 1.2380488802363172, 0.06961032021964461, (154, 2422, 171662, 124161))
Embedding	"80 % column values have their Glove embedding distance to ""hawaii"" < 6.0"	"values whose Glove embedding distance to ""hawaii"" > 8.5"	0.9303896797803554	(('embed', 1, 'hawaii', 0.8, 6.0), ('embed', 8.5), 1.2437847704434257, 0.06961032021964461, (154, 2422, 172499, 123324))
CTA	"80 % column values have their Doduo ""city""-classifier scores >= 4.5"	"values whose Doduo ""city""-classifier scores <= -2"""	0.9301912152975785	(('doduo', 'city', 0.8, 4.5), ('doduo', -2), 1.1879327056339628, 0.0698087847024215, (3, 119, 139014, 159263))
Pattern	"90 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	0.930061282753998	(('pattern', 1, '99/08/27', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+$', 0.9), ('pattern', 0), 2.649602080775473, 0.06993871724600202, (131, 2078, 296190, 0))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""france"" < 1.1"	"values whose Sentence-BERT embedding distance to ""france"" > 1.3"	0.9300419282585439	(('sbert', 1, 'france', 0.8, 1.1), ('sbert', 1.3), 1.9420252312170867, 0.06995807174145603, (59, 1019, 259706, 37615))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""canada"" < 1.1"	"values whose Sentence-BERT embedding distance to ""canada"" > 1.3"	0.9299315179197474	(('sbert', 1, 'canada', 0.8, 1.1), ('sbert', 1.3), 2.079329949237444, 0.07006848208025263, (99, 1609, 272757, 23934))
Embedding	"80 % column values have their Glove embedding distance to ""jim"" < 5.0"	"values whose Glove embedding distance to ""jim"" > 7.5"	0.9298221010020442	(('embed', 1, 'jim', 0.8, 5.0), ('embed', 7.5), 1.7875256298033766, 0.0701778989979558, (18, 381, 238553, 59447))
Embedding	"80 % column values have their Glove embedding distance to ""march"" < 4.5"	"values whose Glove embedding distance to ""march"" > 6.5"	0.9296344641257028	(('embed', 1, 'march', 0.8, 4.5), ('embed', 6.5), 2.2697439554255823, 0.07036553587429713, (3, 118, 275844, 22434))
Pattern	"97 % of values match pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	0.9294371409075296	(('pattern', 1, 'eur 8', '^[a-zA-Z]+ [\\+\\-\\d\\.,]+$', 0.97), ('pattern', 0), 2.709789428499725, 0.07056285909247043, (19, 395, 297985, 0))
Pattern	"90 % of values match pattern ""^[\+\-\d\.,]+:[\+\-\d\.,]+ [a-zA-Z]+$"""	"values not matching pattern ""^[\+\-\d\.,]+:[\+\-\d\.,]+ [a-zA-Z]+$"""	0.9293539993812562	(('pattern', 1, '6:51 am', '^[\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+ [a-zA-Z]+$', 0.9), ('pattern', 0), 2.6957686011324484, 0.0706460006187438, (26, 506, 297867, 0))
Function	"98 % of values return True on function ""validate_email"" in Dataprep"	"values that return False on function ""validate_email"" in Dataprep"	0.9292620285896946	(('pyfunc', 'email', 0.98), ('pyfunc', 'email'), 2.6809063412438947, 0.07073797141030541, (38, 691, 297670, 0))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""peter"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""peter"" > 1.3"	0.9285553885762661	(('sbert', 1, 'peter', 0.8, 1.2000000000000002), ('sbert', 1.3), 2.075971447141201, 0.07144461142373398, (110, 1733, 272952, 23604))
Embedding	"80 % column values have their Glove embedding distance to ""jim"" < 5.5"	"values whose Glove embedding distance to ""jim"" > 9.5"	0.928029237219139	(('embed', 1, 'jim', 0.8, 5.5), ('embed', 9.5), 1.2380612043640051, 0.07197076278086097, (74, 1206, 171187, 125932))
Embedding	"80 % column values have their Glove embedding distance to ""jim"" < 5.5"	"values whose Glove embedding distance to ""jim"" > 8.5"	0.928029237219139	(('embed', 1, 'jim', 0.8, 5.5), ('embed', 8.5), 1.247453388206158, 0.07197076278086097, (74, 1206, 172565, 124554))
Embedding	"80 % column values have their Glove embedding distance to ""west"" < 5.0"	"values whose Glove embedding distance to ""west"" > 6.5"	0.9279122574121115	(('embed', 1, 'west', 0.8, 5.0), ('embed', 6.5), 2.1547677672091456, 0.07208774258788855, (14, 306, 274886, 23193))
Embedding	"80 % column values have their Glove embedding distance to ""asia"" < 4.5"	"values whose Glove embedding distance to ""asia"" > 6.0"	0.9273446957024043	(('embed', 1, 'asia', 0.8, 4.5), ('embed', 6.0), 2.619191240191923, 0.07265530429759565, (1, 73, 292123, 6202))
Embedding	"80 % column values have their Glove embedding distance to ""chevrolet"" < 7.0"	"values whose Glove embedding distance to ""chevrolet"" > 10.0"	0.9273254100561409	(('embed', 1, 'chevrolet', 0.8, 7.0), ('embed', 10.0), 1.235028873128693, 0.07267458994385907, (76, 1222, 171195, 125906))
Embedding	"80 % column values have their Glove embedding distance to ""chevrolet"" < 7.0"	"values whose Glove embedding distance to ""chevrolet"" > 11.0"	0.9273254100561409	(('embed', 1, 'chevrolet', 0.8, 7.0), ('embed', 11.0), 1.2344022619795152, 0.07267458994385907, (76, 1222, 171103, 125998))
Embedding	"80 % column values have their Glove embedding distance to ""vietnam"" < 6.0"	"values whose Glove embedding distance to ""vietnam"" > 10.0"	0.9272512283576676	(('embed', 1, 'vietnam', 0.8, 6.0), ('embed', 10.0), 1.2268133702960287, 0.07274877164233237, (123, 1881, 171328, 125067))
Embedding	"80 % column values have their Glove embedding distance to ""mexico"" < 5.5"	"values whose Glove embedding distance to ""mexico"" > 7.0"	0.9272319899208589	(('embed', 1, 'mexico', 0.8, 5.5), ('embed', 7.0), 1.9623024053683287, 0.07276801007914115, (15, 319, 257853, 40212))
Embedding	"80 % column values have their Glove embedding distance to ""review"" < 6.0"	"values whose Glove embedding distance to ""review"" > 12.0"	0.927175351693865	(('embed', 1, 'review', 0.8, 6.0), ('embed', 12.0), 1.224681367939687, 0.07282464830613503, (122, 1865, 171039, 125373))
Embedding	"80 % column values have their Glove embedding distance to ""rent"" < 6.0"	"values whose Glove embedding distance to ""rent"" > 7.5"	0.9269808295575213	(('embed', 1, 'rent', 0.8, 6.0), ('embed', 7.5), 1.768185189557085, 0.0730191704424788, (24, 458, 238805, 59112))
Embedding	"80 % column values have their Glove embedding distance to ""pennsylvania"" < 4.5"	"values whose Glove embedding distance to ""pennsylvania"" > 6.5"	0.9268205486728961	(('embed', 1, 'pennsylvania', 0.8, 4.5), ('embed', 6.5), 2.4254888414923483, 0.0731794513271039, (6, 168, 289562, 8663))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""lebanon"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""lebanon"" > 1.35"	0.926379257128489	(('sbert', 1, 'lebanon', 0.8, 1.2000000000000002), ('sbert', 1.35), 1.656728892933046, 0.07362074287151103, (99, 1526, 230294, 66480))
Embedding	"80 % column values have their Glove embedding distance to ""journalist"" < 6.5"	"values whose Glove embedding distance to ""journalist"" > 12.0"	0.9263156075270399	(('embed', 1, 'journalist', 0.8, 6.5), ('embed', 12.0), 1.2257562982697425, 0.07368439247296006, (96, 1483, 171064, 125756))
Embedding	"80 % column values have their Glove embedding distance to ""journalist"" < 6.5"	"values whose Glove embedding distance to ""journalist"" > 10.0"	0.9263156075270399	(('embed', 1, 'journalist', 0.8, 6.5), ('embed', 10.0), 1.226288123322246, 0.07368439247296006, (96, 1483, 171142, 125678))
Embedding	"80 % column values have their Glove embedding distance to ""two"" < 5.5"	"values whose Glove embedding distance to ""two"" > 7.5"	0.925924368813961	(('embed', 1, 'two', 0.8, 5.5), ('embed', 7.5), 1.7501962115896492, 0.07407563118603902, (63, 1015, 240712, 56609))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""canada"" < 1.0"	"values whose Sentence-BERT embedding distance to ""canada"" > 1.2000000000000002"	0.925579203320666	(('sbert', 1, 'canada', 0.8, 1.0), ('sbert', 1.2000000000000002), 2.580707503006045, 0.07442079667933393, (13, 280, 296721, 1385))
Embedding	"80 % column values have their Glove embedding distance to ""two"" < 4.5"	"values whose Glove embedding distance to ""two"" > 6.5"	0.9243471574929044	(('embed', 1, 'two', 0.8, 4.5), ('embed', 6.5), 2.041240118476499, 0.07565284250709559, (5, 145, 259935, 38314))
Embedding	"80 % column values have their Glove embedding distance to ""two"" < 4.5"	"values whose Glove embedding distance to ""two"" > 6.0"	0.9243471574929044	(('embed', 1, 'two', 0.8, 4.5), ('embed', 6.0), 2.257787584919616, 0.07565284250709559, (5, 145, 278789, 19460))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""minnesota"" < 1.1"	"values whose Sentence-BERT embedding distance to ""minnesota"" > 1.3"	0.9240463407535061	(('sbert', 1, 'minnesota', 0.8, 1.1), ('sbert', 1.3), 2.163319230245131, 0.07595365924649393, (36, 612, 279355, 18396))
Embedding	"80 % column values have their Glove embedding distance to ""india"" < 6.5"	"values whose Glove embedding distance to ""india"" > 11.0"	0.9238544738857264	(('embed', 1, 'india', 0.8, 6.5), ('embed', 11.0), 1.207677644511378, 0.0761455261142736, (181, 2553, 170996, 124669))
Embedding	"80 % column values have their Glove embedding distance to ""product"" < 5.5"	"values whose Glove embedding distance to ""product"" > 10.0"	0.9235960031980432	(('embed', 1, 'product', 0.8, 5.5), ('embed', 10.0), 1.244908389136761, 0.07640399680195674, (35, 594, 171190, 126580))
Embedding	"80 % column values have their Glove embedding distance to ""product"" < 5.5"	"values whose Glove embedding distance to ""product"" > 9.0"	0.9235960031980432	(('embed', 1, 'product', 0.8, 5.5), ('embed', 9.0), 1.2530178198910948, 0.07640399680195674, (35, 594, 172383, 125387))
Pattern	"97 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9233668616945964	(('pattern', 1, '1, 2, 3, 5', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.97), ('pattern', 0), 2.8439959632363605, 0.07663313830540361, (2, 89, 298308, 0))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""france"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""france"" > 1.3250000000000002"	0.9230617166658155	(('sbert', 1, 'france', 0.8, 1.2000000000000002), ('sbert', 1.3250000000000002), 1.3874294839378898, 0.07693828333418452, (162, 2279, 197013, 98945))
Embedding	"80 % column values have their Glove embedding distance to ""new"" < 5.0"	"values whose Glove embedding distance to ""new"" > 7.0"	0.9229511491429663	(('embed', 1, 'new', 0.8, 5.0), ('embed', 7.0), 1.784344009996118, 0.0770488508570337, (65, 1000, 245890, 51444))
Pattern	"85 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	0.9223985869612039	(('pattern', 1, '99/08/27', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+$', 0.85), ('pattern', 0), 2.6199986638752195, 0.07760141303879609, (148, 2078, 296173, 0))
Embedding	"80 % column values have their Glove embedding distance to ""africa"" < 5.5"	"values whose Glove embedding distance to ""africa"" > 7.0"	0.9217988429715052	(('embed', 1, 'africa', 0.8, 5.5), ('embed', 7.0), 1.9274921109169807, 0.07820115702849485, (30, 510, 259088, 38771))
Pattern	"85 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.921797771353709	(('pattern', 1, '125 482', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.85), ('pattern', 0), 2.65455027405987, 0.078202228646291, (40, 648, 297711, 0))
Pattern	"99 % of values match pattern ""^[\+\-\d\.,]+%$"""	"values not matching pattern ""^[\+\-\d\.,]+%$"""	0.920591584198684	(('pattern', 1, '22.4%', '^[\\+\\-\\d\\.,]+%$', 0.99), ('pattern', 0), 2.629959514035594, 0.07940841580131594, (76, 1111, 297212, 0))
Embedding	"80 % column values have their Glove embedding distance to ""mexico"" < 6.0"	"values whose Glove embedding distance to ""mexico"" > 7.5"	0.9201150485409731	(('embed', 1, 'mexico', 0.8, 6.0), ('embed', 7.5), 1.738414653062791, 0.07988495145902685, (144, 1964, 243185, 53106))
Pattern	"98 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	0.9194119377304396	(('pattern', 1, 'n7', '^[a-zA-Z]+[\\+\\-\\d\\.,]+$', 0.98), ('pattern', 0), 2.5946111409193917, 0.08058806226956042, (356, 4524, 293519, 0))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""hong kong"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""hong kong"" > 1.35"	0.9192782765218399	(('sbert', 1, 'hong kong', 0.8, 1.2000000000000002), ('sbert', 1.35), 1.453098592042847, 0.08072172347816005, (144, 1942, 207759, 88554))
Pattern	"98 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+$"""	0.9191470922865039	(('pattern', 1, '3.1/2', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+$', 0.98), ('pattern', 0), 2.708240011483052, 0.0808529077134961, (11, 227, 298161, 0))
Pattern	"80 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	0.918404669163625	(('pattern', 1, '99/08/27', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+$', 0.8), ('pattern', 0), 2.6051022985115537, 0.08159533083637506, (157, 2078, 296164, 0))
Embedding	"80 % column values have their Glove embedding distance to ""march"" < 4.5"	"values whose Glove embedding distance to ""march"" > 6.0"	0.9180759744981802	(('embed', 1, 'march', 0.8, 4.5), ('embed', 6.0), 2.361196316588254, 0.08192402550181974, (4, 117, 285635, 12643))
Pattern	"98 % of values match pattern ""^[\+\-\d\.,]+ [a-zA-Z]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [a-zA-Z]+$"""	0.9176651107791037	(('pattern', 1, '3971 da', '^[\\+\\-\\d\\.,]+ [a-zA-Z]+$', 0.98), ('pattern', 0), 2.69893030287348, 0.0823348892208963, (12, 237, 298150, 0))
Embedding	"80 % column values have their Glove embedding distance to ""divorced"" < 6.5"	"values whose Glove embedding distance to ""divorced"" > 10.5"	0.9166269409632455	(('embed', 1, 'divorced', 0.8, 6.5), ('embed', 10.5), 1.195771174430945, 0.08337305903675452, (84, 1152, 171146, 126017))
Embedding	"80 % column values have their Glove embedding distance to ""divorced"" < 6.5"	"values whose Glove embedding distance to ""divorced"" > 11.0"	0.9166269409632455	(('embed', 1, 'divorced', 0.8, 6.5), ('embed', 11.0), 1.1954715724074774, 0.08337305903675452, (84, 1152, 171102, 126061))
Embedding	"80 % column values have their Glove embedding distance to ""divorced"" < 6.5"	"values whose Glove embedding distance to ""divorced"" > 11.5"	0.9166269409632455	(('embed', 1, 'divorced', 0.8, 6.5), ('embed', 11.5), 1.1953830562630912, 0.08337305903675452, (84, 1152, 171089, 126074))
Embedding	"80 % column values have their Glove embedding distance to ""fi"" < 6.0"	"values whose Glove embedding distance to ""fi"" > 10.5"	0.9160711383359594	(('embed', 1, 'fi', 0.8, 6.0), ('embed', 10.5), 1.3486312998702783, 0.08392886166404062, (4, 114, 171159, 127122))
Embedding	"80 % column values have their Glove embedding distance to ""fi"" < 6.0"	"values whose Glove embedding distance to ""fi"" > 9.0"	0.9160711383359594	(('embed', 1, 'fi', 0.8, 6.0), ('embed', 9.0), 1.3501161484851745, 0.08392886166404062, (4, 114, 171378, 126903))
Embedding	"80 % column values have their Glove embedding distance to ""technology"" < 6.0"	"values whose Glove embedding distance to ""technology"" > 8.5"	0.915786884660044	(('embed', 1, 'technology', 0.8, 6.0), ('embed', 8.5), 1.269185375288863, 0.08421311533995599, (29, 458, 177295, 120617))
Pattern	"99 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+[a-zA-Z]+[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+[a-zA-Z]+[\+\-\d\.,]+$"""	0.9153252348301282	(('pattern', 1, 'usdc-cd2', '^[a-zA-Z]+[\\+\\-\\d\\.,]+[a-zA-Z]+[\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.697692834165656, 0.0846747651698718, (11, 216, 298172, 0))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""chicago"" < 1.1"	"values whose Sentence-BERT embedding distance to ""chicago"" > 1.2750000000000001"	0.9144085082156956	(('sbert', 1, 'chicago', 0.8, 1.1), ('sbert', 1.2750000000000001), 2.29988727077951, 0.08559149178430431, (25, 399, 288883, 9092))
Pattern	"95 % of values match pattern ""^[\+\-\d\.,]+_[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+_[\+\-\d\.,]+$"""	0.9140073583089245	(('pattern', 1, '2021-05-29_17.00.00', '^[\\+\\-\\d\\.,]+_[\\+\\-\\d\\.,]+$', 0.95), ('pattern', 0), 2.672307693227491, 0.08599264169107547, (16, 280, 298103, 0))
Embedding	"80 % column values have their Glove embedding distance to ""spain"" < 6.0"	"values whose Glove embedding distance to ""spain"" > 8.5"	0.9134244682233897	(('embed', 1, 'spain', 0.8, 6.0), ('embed', 8.5), 1.2213483668675584, 0.08657553177661026, (87, 1141, 176558, 120613))
Embedding	"80 % column values have their Glove embedding distance to ""car"" < 6.0"	"values whose Glove embedding distance to ""car"" > 8.0"	0.9131687954555798	(('embed', 1, 'car', 0.8, 6.0), ('embed', 8.0), 1.7117172147222908, 0.08683120454442012, (31, 468, 238466, 59434))
Pattern	"95 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9128791497083566	(('pattern', 1, '82 - 102', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.95), ('pattern', 0), 2.6857089894341017, 0.08712085029164343, (12, 223, 298164, 0))
Embedding	"80 % column values have their Glove embedding distance to ""bremen"" < 6.5"	"values whose Glove embedding distance to ""bremen"" > 11.0"	0.9112536460981647	(('embed', 1, 'bremen', 0.8, 6.5), ('embed', 11.0), 1.1817205883080306, 0.0887463539018353, (72, 939, 171091, 126297))
Pattern	"99 % of values match pattern ""^[\+\-\d\.,]+[a-zA-Z]+$"""	"values not matching pattern ""^[\+\-\d\.,]+[a-zA-Z]+$"""	0.9095502227700433	(('pattern', 1, '108.jpg', '^[\\+\\-\\d\\.,]+[a-zA-Z]+$', 0.99), ('pattern', 0), 2.6087886016204944, 0.09044977722995673, (49, 658, 297692, 0))
Pattern	"80 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9084648766130528	(('pattern', 1, '1, 2, 3, 5', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.8), ('pattern', 0), 2.77844290760588, 0.09153512338694722, (3, 89, 298307, 0))
Embedding	"80 % column values have their Glove embedding distance to ""mumbai"" < 6.5"	"values whose Glove embedding distance to ""mumbai"" > 9.5"	0.908352200071887	(('embed', 1, 'mumbai', 0.8, 6.5), ('embed', 9.5), 1.1601122392227174, 0.09164779992811305, (138, 1627, 171377, 125257))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""minnesota"" < 1.1"	"values whose Sentence-BERT embedding distance to ""minnesota"" > 1.2750000000000001"	0.9083385339595011	(('sbert', 1, 'minnesota', 0.8, 1.1), ('sbert', 1.2750000000000001), 2.2957549632093577, 0.09166146604049884, (45, 603, 290541, 7210))
